Teks Berita,Label,Sumber
"Olah TKP Penembakan Aris Sandi: Jenazah Hangus, Ada 1 Butir Selongsong Laras Panjang",Fakta,Kompas Nasional
Dua Eks Pejabat Kemenag Jadi Saksi Sidang Yaqut Hari Ini,Fakta,Kompas Nasional
Menko Airlangga Temui PM Kanada Carney untuk Perkuat Perdagangan dan Investasi,Fakta,Kompas Nasional
"Buruh Sorot RUU Pelindungan Ketenagakerjaan dari DPR, Sistem Kontrak Dipersoalkan",Fakta,Kompas Nasional
"Bertemu Menteri Perdagangan Internasional Kanada, Menko Airlangga Dorong Percepatan Implementasi ICA-CEPA",Fakta,Kompas Nasional
Satgas Damai Cartenz Pastikan Sopir Lajuran yang Dibunuh OPM Bukan Agen Militer,Fakta,Kompas Nasional
Prabowo Sebut Investasi Besar-besaran Akan Segera Masuk Indonesia,Fakta,Kompas Nasional
"Perkuat Ekosistem Olahraga Nasional, Pemerintah Dorong Pengembangan SDM dan Potensi Ekonomi Daerah lewat Kickboxing",Fakta,Kompas Nasional
Ketika Dokter Melaporkan Dokter,Fakta,Kompas Nasional
"MK Nilai Ada Inkonsistensi Tugas, Fungsi, dan Kewenangan Bakamla",Fakta,Kompas Nasional
"Kader Terseret Korupsi Berulang, Bagaimana Partai Harus Berbenah?",Fakta,Kompas Nasional
YLBHI Nilai Kewenangan BRAN dalam RUU Reforma Agraria Terlalu Besar,Fakta,Kompas Nasional
"RUU Ketenagakerjaan: Didukung Said Iqbal, Bikin Kecewa Koalisi Buruh Sampai Ancam Demo",Fakta,Kompas Nasional
"Koalisi Prabowo Bahas RUU Pemilu: Ambang Batas Disepakati, PDI-P Beri Catatan",Fakta,Kompas Nasional
MK Tak Terima Gugatan UU Kesehatan soal Wewenang MDP Konsil Kesehatan Indonesia,Fakta,Kompas Nasional
Mengapa Koruptor Kembali Korupsi? Peran Hakim dan Jaksa Disorot,Fakta,Kompas Nasional
"Desa, Tempat Pulang yang Semakin Rapuh",Fakta,Kompas Nasional
Mendagri Dorong Pemda Terdampak Karhutla Segera Gunakan Bantuan Anggaran Penanganan,Fakta,Kompas Nasional
"Mengapa Ada Koruptor yang Tak Kapok, Ini Penjelasan Sosiolog",Fakta,Kompas Nasional
17 Juta Suara Rakyat Terbuang pada 2024 di Tengah Wacana PT 5 Persen untuk 2029,Fakta,Kompas Nasional
"3 Kali Tersandung Korupsi, Efek Jera Hukuman bagi Fahd Arafiq Dipertanyakan",Fakta,Kompas Nasional
Saat MK Kembali Ketok Palu soal Anggaran MBG dalam APBN...,Fakta,Kompas Nasional
Makin Banyak Suara Rakyat Terbuang Jika Ambang Batas Parlemen 5 Persen,Fakta,Kompas Nasional
Parliamentary Threshold: Mengapa Harus 5 Persen?,Fakta,Kompas Nasional
Aris Sanda dan Perjalanan 13 Tahun Bawa Logistik ke Pedalaman Berakhir di Tangan OPM,Fakta,Kompas Nasional
Pengamat Nilai Partai di DPR Akan Menyetujui Ambang Batas Parlemen 5 Persen,Fakta,Kompas Nasional
"Tanah, Rente, dan Lingkar Dalam Kekuasaan",Fakta,Kompas Nasional
"Terbongkarnya ""Struktur Bayangan"" dalam Suap HGB di ATR/BPN, Libatkan Orang Kepercayaan Nusron",Fakta,Kompas Nasional
Keakraban Prabowo dan Pramono di Gerbong LRT: Pujiian hingga Kelakar “Jakarta Kaya”,Fakta,Kompas Nasional
"Singgung ""Deep State"", Prabowo Ungkap Alasan Bentuk URI",Fakta,Kompas Nasional
Suahasil Pelajari Polemik Rotasi Pejabat Era Purbaya di Kemenkeu,Fakta,Kompas Nasional
"Pemerintah Targetkan Produksi E20 Dalam 2 Tahun, Tebu Jadi Sumber Etanol",Fakta,Kompas Nasional
"Prabowo Sebut 328 BUMN Ditutup, Klaim Hemat Anggaran Rp50 Triliun",Fakta,Kompas Nasional
"Pemerintah Targetkan Elektrifikasi 10.068 Lokasi hingga 2029, Sasar 770.000 Rumah Tangga",Fakta,Kompas Nasional
"Prabowo Minta Kecelakaan KMP Virgo Transport 8 Diusut, Hak Keluarga Korban Harus Dipenuhi",Fakta,Kompas Nasional
Prabowo Tegaskan Indonesia Tak Ikut Blok Mana Pun: Bersahabat dengan Siapa Saja,Fakta,Kompas Nasional
Prabowo Ungkap URI Akan Membawahi LAN hingga Akademi Gubernur-Dirjen,Fakta,Kompas Nasional
"Maruarar Sebut KUR Perumahan Sudah Tersalurkan Rp 25,29 Triliun, Dinikmati 108.000 Orang",Fakta,Kompas Nasional
Prabowo Minta Pelaku Karhutla Dijerat “Terorisme Ekologi”,Fakta,Kompas Nasional
Maruarar Sebut Ada Akad Serentak 71.000 Rumah Subsidi pada 17 Desember,Fakta,Kompas Nasional
Prabowo Perintahkan Cabut Izin dan Usut Pidana Korporasi Penyebab Karhutla,Fakta,Kompas Nasional
Menkeu Suahasil Diminta Bereskan Urusan Utang Whoosh agar Tak Bebani Fiskal,Fakta,Kompas Nasional
JK Tekankan Rehabilitasi dan Rekonstruksi Pascabencana Harus Cepat,Fakta,Kompas Nasional
Prabowo Ungkap Alasan Tetap Jaga Hubungan dengan Rusia,Fakta,Kompas Nasional
Mendagri Minta Pemda Percepat Penggunaan Anggaran Penanganan Karhutla,Fakta,Kompas Nasional
Anggaran Komnas HAM Ditambah Rp 25 Miliar,Fakta,Kompas Nasional
"MK Tak Terima 9 Permohonan Uji Materi, Ini Rinciannya",Fakta,Kompas Nasional
Prabowo Sebut Perbaikan Pendidikan Harus Dimulai dari Rekrutmen Guru,Fakta,Kompas Nasional
Indonesia Bisa Dorong OKI Buka Ruang Dialog Selesaikan Konflik Houthi-Arab Saudi,Fakta,Kompas Nasional
KPK Dalami soal Praktik Mahasiswa Titipan Saat Periksa Warek hingga Guru Besar Unsoed,Fakta,Kompas Nasional
Dorong Inovasi dan Pengembangan Talenta: 22 Kampus Se-Indonesia Siap Beradu Gagasan di Final Nasional PGTC 2026,Fakta,Kompas Nasional
Prabowo Ingin Rekrut Sarjana Terbaik untuk Jadi Guru di Sekolah Tertinggal,Fakta,Kompas Nasional
Prabowo: Anggaran Pertahanan RI Termasuk Paling Kecil di ASEAN,Fakta,Kompas Nasional
"MK Tolak Uji Materi Pasal 308 KUHP, Frasa “Keamanan Umum” Dinilai Sudah Lindungi Nyawa Perorangan",Fakta,Kompas Nasional
"Konflik Houthi-Arab Saudi Memanas, Kapan WNI Harus Dievakuasi?",Fakta,Kompas Nasional
"1.276 SPPG Di-Suspend karena Tak Penuhi Syarat SLHS, 654 Lainnya Diusulkan Ditutup",Fakta,Kompas Nasional
PAN Sebut Wacana Parliamentary Threshold 5 Persen Masih Jadi Perdebatan,Fakta,Kompas Nasional
"Prabowo Heran Banyak Pemda Tak Optimal Gunakan Anggaran, Ada yang Hanya Disimpan di Bank",Fakta,Kompas Nasional
YLBHI Minta DPR Segera Buka Draf RUU Pengaturan Reforma Agraria,Fakta,Kompas Nasional
"Fahd Arafiq 3 Kali Terseret Kasus, Anggota DPR Sebut Pengulangan Korupsi Bisa Jadi Pemberat Pidana",Fakta,Kompas Nasional
"MK Putuskan Pasal 304 KUHD Inkonstitusional, Syarat Klaim Asuransi Harus Dicantumkan sejak Awal",Fakta,Kompas Nasional
"Konflik Houthi-Arab Saudi Memanas, Kemenhaj Minta Jemaah Umrah Indonesia Tetap Tenang",Fakta,Kompas Nasional
Prabowo Bakal Tambah Pesawat hingga Drone untuk Operasi Water Bombing,Fakta,Kompas Nasional
"SRC 2026 Diikuti 33 Cabor, Surabaya Panaskan Mesin Atlet Menuju Porprov Jatim 2027",Fakta,Kompas Nasional
"Wujudkan Kesejahteraan Masyarakat Perbatasan, Indonesia Perkuat Kerja Sama dengan Negara Tetangga",Fakta,Kompas Nasional
Menakar Ekspektasi Publik Usai Purbaya Kena Reshuffle...,Fakta,Kompas Nasional
"Enam Kali Reshuffle dalam Dua Tahun, Apa yang Sebenarnya Dicari Prabowo?",Fakta,Kompas Nasional
Pakar Ingatkan Konflik Houthi vs Arab Saudi Bisa Ganggu Perjalanan Jemaah Umrah Indonesia,Fakta,Kompas Nasional
"Kejagung Lelang 436.000 Ton Batu Bara, Dibuka Rp 178 Miliar",Fakta,Kompas Nasional
Putusan MK di Gugatan MBG Watch dkk: Ubah APBN Harus Pakai Persetujuan DPR,Fakta,Kompas Nasional
Baleg DPR Targetkan RUU Reforma Agraria Disahkan dalam Rapat Paripurna 22 September,Fakta,Kompas Nasional
Wamensesneg: Menteri dan Wakil Menteri Bisa Kapan Saja Diganti,Fakta,Kompas Nasional
"Istana Sebut Pencopotan Purbaya Biasa Saja, Tak Istimewa",Fakta,Kompas Nasional
KPK Telusuri Alur Perintah Pembukaan Blokir Lahan dalam Kasus Suap Pengurusan HGB di ATR/BPN,Fakta,Kompas Nasional
Mendagri Paparkan Capaian Kinerja Kemendagri hingga September 2026,Fakta,Kompas Nasional
"Prabowo: Dadan Tim Sukses Saya, Saya yang Serahkan ke Kejaksaan",Fakta,Kompas Nasional
"WIKAIKON Ganti Metode Erection, Pasang Girder 552 Ton di Titik Tersibuk Jakarta Utara",Fakta,Kompas Nasional
MK Perintahkan Bakamla Desain Ulang Tugas dan Fungsinya dalam 2 Tahun,Fakta,Kompas Nasional
"El Nino Diprediksi hingga Oktober, Menhut Dorong Kolaborasi Penanganan Karhutla Diperkuat",Fakta,Kompas Nasional
"Mekkah, Jeddah, dan Taif Masuk Wilayah Potensi Bahaya Serangan Houthi, WNI di Arab Saudi Diminta Waspada",Fakta,Kompas Nasional
YLBHI Khawatir RUU Reforma Agraria Abaikan Partisipasi Publik karena Dikebut,Fakta,Kompas Nasional
Cerita Eks Kasi Intelijen Pasang Badan untuk Bos di Kasus Suap Bea Cukai,Fakta,Kompas Nasional
"Buruh Kecewa Berat dengan Draf RUU Ketenagakerjaan, Ancam Demo Besar-besaran",Fakta,Kompas Nasional
Prabowo Harap Jakarta Jadi Kota Hijau Percontohan untuk Gerakan ASRI,Fakta,Kompas Nasional
"Nasdem Dukung Ambang Batas Parlemen 7 Persen, Beda dengan Koalisi Prabowo",Fakta,Kompas Nasional
Istana: Prabowo Tak Ikut Campur Penanganan Kasus Kementerian Nusron Wahid,Fakta,Kompas Nasional
"KPK: Ada 2 Struktur di ATR/BPN, Resmi dan Bayangan",Fakta,Kompas Nasional
PDI-P Tak Merasa Ditinggal Koalisi Prabowo Bahas RUU Pemilu: Ujungnya Tetap di DPR,Fakta,Kompas Nasional
MK Kabulkan Sebagian Gugatan UU APBN 2026 dari MBG Watch dkk,Fakta,Kompas Nasional
Reforma Agraria dan Wujud Hadirnya Negara,Fakta,Kompas Nasional
"Kasus Suap HGB, KPK Sebut Ada Penyerahan Rp 300 Juta ke ATR/BPN pada Maret",Fakta,Kompas Nasional
"Prabowo Panggil Bahlil hingga Suahasil ke Istana, Bahas Apa?",Fakta,Kompas Nasional
"Di Sidang, Jaksa KPK Ingin Bea Cukai Lebih Aktif Investigasi Internal",Fakta,Kompas Nasional
"PDI-P Nilai Ambang Batas Parlemen 5 Persen Ideal, tetapi Ingatkan Putusan MK",Fakta,Kompas Nasional
"Anak Buah di ATR/BPN Ditangkap KPK, ke Mana Nusron Wahid?",Fakta,Kompas Nasional
Nusron Wahid Beri Arahan ke Jajaran ATR/BPN Usai Orang Kepercayaan Dicokok KPK,Fakta,Kompas Nasional
Prabowo Bangga Jabodetabek Megapolitan Terbesar di Dunia Dikelola dengan Tertib,Fakta,Kompas Nasional
Wamen ATR/BPN Hormati Proses Hukum yang Menjerat Dirjennya dan Orang Kepercayaan Nusron,Fakta,Kompas Nasional
Menag Sebut 42.000 Ponpes Selama Ini Andalkan Biaya Sendiri,Fakta,Kompas Nasional
"Perkuat Kerja Sama, Mendagri Dukung Forum Reguler Negara-Negara Tetangga Digelar Berkala",Fakta,Kompas Nasional
KPK Akan Telusuri Aliran Uang Kasus ATR/BPN hingga Tingkat Menteri,Fakta,Kompas Nasional
Migas Nonkonvensional Rokan: Tonggak Baru Pionir Pengembangan MNK Indonesia oleh Pertamina,Fakta,Kompas Nasional
Mafia Tanah di Seputaran ATR/BPN?,Fakta,Kompas Nasional
Prabowo Akan Kumpulkan Kepala Daerah untuk Launching Gerakan Indonesia Asri,Fakta,Kompas Nasional
TNI AU Jelaskan 4 Senior Tersangka Tewasnya Serda Ahmad Bisa Dipecat,Fakta,Kompas Nasional
Prabowo Perintahkan Danantara Bantu Perpanjangan Rute LRT Jakarta,Fakta,Kompas Nasional
Eks Kasi Intel Bea Cukai Ungkap Obrolan Bareng Bosnya Saat Merokok di KPK,Fakta,Kompas Nasional
"Dari Purbaya ke Suahasil, Babak Baru Gaya Kepemimpinan di Kemenkeu",Fakta,Kompas Nasional
Pertanggungjawaban Pidana Lingkungan Hidup oleh Korporasi,Fakta,Kompas Nasional
"MK Tak Terima Uji Materi UU Pemilu, Penyelesaian Sengketa Pilpres Tetap 14 Hari Kerja",Fakta,Kompas Nasional
"Prabowo: Saya dan Pramono Berbeda Partai, tapi Bisa Saling Menghormati",Fakta,Kompas Nasional
TNI Minta Tanah untuk Pertahanan Dikecualikan dari Objek Reforma Agraria,Fakta,Kompas Nasional
Purbaya dan Seni Menahan Kata,Fakta,Kompas Nasional
KPK Panggil Pejabat Bea Cukai Jadi Saksi Pengembangan Kasus Importasi Barang,Fakta,Kompas Nasional
"KAI Pastikan Perawatan 7 Trainset KRL iE305 Sesuai Target, Utamakan Aspek Keselamatan",Fakta,Kompas Nasional
"Prabowo: Kita Pelayan Rakyat, Kalau Tidak Sanggup ya Kita Minggir",Fakta,Kompas Nasional
Prabowo: Kalau Ada Gubernur Hebat Saya Akui Walau Bukan dari Partai Saya,Fakta,Kompas Nasional
"Tolak Ambang Batas Parlemen 5 Persen, Perindo: Tak Sejalan dengan Putusan MK",Fakta,Kompas Nasional
Prabowo Tegaskan Investigasi Penyebab Kecelakaan Kapal Virgo Transport 8,Fakta,Kompas Nasional
"Menag Bicara Bahaya ""Artificial Super Intelligence"", Bisa Buka Kode Nuklir",Fakta,Kompas Nasional
Bahlil soal Antrean di SPBU: Mobil Bagus Jangan Pakai BBM Subsidi,Fakta,Kompas Nasional
"Manggarai Terhubung dengan KRL hingga LRT, Prabowo: 10 Tahun Lalu Siapa Mengira",Fakta,Kompas Nasional
Prabowo Resmikan LRT Manggarai Rute Manggarai-Kelapa Gading,Fakta,Kompas Nasional
"Prabowo: Nama Pramono Anung Wibowo Mengandung Pra dan Bowo, Orang Baik",Fakta,Kompas Nasional
"Momen Prabowo Tap Kartu, Naik LRT Jakarta, hingga Berbincang dengan Pramono",Fakta,Kompas Nasional
"Atasi Kekeringan di Keerom, Papua, Tim Ekspedisi Patriot Undip Gali Sumur Bor Irigasi Bersama Warga",Fakta,Kompas Nasional
KPK Periksa 3 ASN BPK RI Jadi Saksi Kasus Suap Hasil Audit di Pemkab Muara Enim,Fakta,Kompas Nasional
Eks Pejabat Bea Cukai Akui 5 Kali Terima Amplop Isi Duit dari John Field,Fakta,Kompas Nasional
Momen Akrab Prabowo Bilang Jakarta Sudah Kaya ke Pramono,Fakta,Kompas Nasional
"Ancaman Serangan Houthi Meningkat, Kemlu Imbau WNI di Arab Saudi Waspada",Fakta,Kompas Nasional
KSAL Terima Bintang Kehormatan Nishan-e-Imtiaz dari Presiden Pakistan,Fakta,Kompas Nasional
Menilik 5 Prasyarat MK soal Ambang Batas Parlemen di Balik Klaim Kesepakatan 5 Persen,Fakta,Kompas Nasional
Kuasa Hukum Klaim Febrie Adriansyah Tak Punya Aset Bernilai Fantastis,Fakta,Kompas Nasional
"Jelang Diresmikan, Prabowo Jajal LRT Rute Kelapa Gading-Manggarai",Fakta,Kompas Nasional
"TNI Evakuasi Jenazah Aris Sanda, Sopir yang Tewas Usai Disandera KKB Wamena",Fakta,Kompas Nasional
"Ketum Parpol Sudah Bertemu, Komisi II Segera Bentuk Panja RUU Pemilu",Fakta,Kompas Nasional
"Purbaya Kena Reshuffle, Bahlil: Kita Harus Hargai Hak Prerogatif Presiden",Fakta,Kompas Nasional
Eks Pejabat Bea Cukai Sempat Tolak Amplop Uang dari John Field karena Sedang Dipantau,Fakta,Kompas Nasional
Menag: Pesantren Harus Jadi Penjaga Akhlak dan Karakter Umat,Fakta,Kompas Nasional
Ketum Parpol Koalisi Pemerintahan Prabowo Kumpul Bahas RUU Pemilu,Fakta,Kompas Nasional
"Izin 26 Perusahaan Dibekukan Imbas Karhutla, Dipaksa Pulihkan Lingkungan",Fakta,Kompas Nasional
Partai Koalisi Pemerintah Disebut Sepakat Ambang Batas Parlemen 5 Persen,Fakta,Kompas Nasional
"Menhut: Karhutla Masih Bersama Kita Sampai November, Kasihan yang Padamkan Api...",Fakta,Kompas Nasional
TNI Jelaskan Kondisi Sopir yang Tewas Usai Disandera KKB di Wamena,Fakta,Kompas Nasional
"Eks Pejabat Bea Cukai Menangis Saat Bersaksi, Ungkap Momen Diperiksa di Gedung KPK",Fakta,Kompas Nasional
MK Bakal Ketok Palu 18 Gugatan Hari Ini: UU Pemilu hingga APBN Terkait MBG,Fakta,Kompas Nasional
"Senior Berdalih Pukul Serda Ahmad 3 Kali untuk Beri Nasihat, Korban Pingsan dan Tewas di RS",Fakta,Kompas Nasional
"Tambahan TKD Rp 125 Miliar Kabupaten Agam Sudah Berkontrak, Satgas PRR Dorong Realisasi Fisik",Fakta,Kompas Nasional
Eks Pejabat Bea Cukai Ungkap Serahkan Uang Jhon Field untuk Terdakwa Budiman Bayu,Fakta,Kompas Nasional
Siapa Fahd Arafiq? Politikus Golkar dan Residivis 3 Kasus Korupsi,Fakta,Kompas Nasional
"Lewat Telepon, Menhan Sjafrie Sampaikan Terima Kasih ke Jepang Ikut Tangani Karhutla",Fakta,Kompas Nasional
"Penurunan Ambang Batas Pencalonan Kepala Daerah, Efektif Cegah Calon Tunggal?",Fakta,Kompas Nasional
"3 Kasus Korupsi Fahd Arafiq: DPID, Pengadaan Al Quran, Kini Kasus Suap ATR/BPN",Fakta,Kompas Nasional
"Calon Tunggal dan Kotak Kosong, Alarm Ancaman Demokrasi di Daerah?",Fakta,Kompas Nasional
"Buntut Kasus Fahd Arafiq, Golkar Evaluasi Kebijakan Beri Kesempatan Eks Koruptor Jadi Kader",Fakta,Kompas Nasional
"Kronologi Serda Ahmad Dianiaya 4 Senior hingga Tewas, Berawal dari Permintaan Bantuan",Fakta,Kompas Nasional
Kesaksian Pejabat Era Yaqut Bongkar Proses Penentuan Kuota Haji Tambahan,Fakta,Kompas Nasional
"Golkar Marah Fahd Arafiq ""Hattrick"" Terjerat Korupsi: Perilakunya Tidak Berubah",Fakta,Kompas Nasional
Saatnya Negara Memanggil Diaspora,Fakta,Kompas Nasional
"Cegah Karhutla Meluas ke IKN, Basuki Dorong Penguatan Patroli dan Peralatan Pemadam",Fakta,Kompas Nasional
"Selain Serda Ahmad yang Tewas, Ada 2 Prajurit TNI AU Lagi yang Turut Dianiaya Senior",Fakta,Kompas Nasional
"KM Virgo yang Terbalik Hampir Berusia 40 Tahun, Bagaimana Pengawasannya?",Fakta,Kompas Nasional
"Reshuffle Kabinet, Hasan Nasbi Singgung Prabowo Pernah Diberhentikan dari TNI: Lalu Jadi Presiden",Fakta,Kompas Nasional
"Anggota DPR Sebut RUU Reforma Agraria Bakal Jadi ""Lex Specialis"", Tak Tunduk UU Sektoral",Fakta,Kompas Nasional
"Jelang Pengesahan RUU Reforma Agraria: BRAN Dirancang, Sherly Tjoanda Bersuara",Fakta,Kompas Nasional
OIKN: Tak Ada Toleransi Terhadap Pembakaran di Kawasan Taman Hutan Raya,Fakta,Kompas Nasional
"Prabowo Kucurkan Banpres Penanganan Karhutla di Sumsel, Menhut Minta Segera Dicairkan",Fakta,Kompas Nasional
Puspom TNI AU Tetapkan 4 Tersangka dalam Penganiayaan Serda Ahmad hingga Meninggal,Fakta,Kompas Nasional
Melanjutkan Argumentasi Anies soal Odyssey: Di Mana Ithaca Indonesia?,Fakta,Kompas Nasional
Pertamina Integrasikan Portofolio dan Infrastruktur LNG untuk Perkuat Ketahanan Energi,Fakta,Kompas Nasional
"Insiden Virgo Transport 8, Kapal Hampir 40 Tahun, Sampai Kapan Masih Boleh Berlayar?",Fakta,Kompas Nasional
Ancang-ancang Pemerintah Pusat Turun Tangan Tertibkan Sound Horeg,Fakta,Kompas Nasional
Anggota DPR Nilai RUU Profesi Kurator Beri Jaminan dan Kepastian Hukum yang Jelas,Fakta,Kompas Nasional
KSP Dudung Pastikan Layanan Daycare di Kawasan Industri Penuhi Standar,Fakta,Kompas Nasional
DNA Politik Kita: Kekerasan?,Fakta,Kompas Nasional
Peran 4 Orang Kepercayaan Menteri Nusron Wahid dalam Kasus Suap Summarecon,Fakta,Kompas Nasional
Sebulan Gempa NTT: Gempa Susulan Melandai hingga Potensi Likuefaksi,Fakta,Kompas Nasional
"Soal Wacana E-Voting, Pemerintah Ingin Belajar dari India",Fakta,Kompas Nasional
"Kasus Suap di ATR/BPN: Orang Kepercayaan Menteri Jadi Tersangka hingga Sita Uang Tunai Rp 106,3 M",Fakta,Kompas Nasional
"Rentetan Libur Keagamaan di Maret 2027, Menag: Fasilitas Kekhususan yang Diberi Negara",Fakta,Kompas Nasional
"Asap Karhutla Masih Selimuti Langit Indonesia, Banyak Sekolah Masih PJJ",Fakta,Kompas Nasional
"UU Perampasan Aset Bisa Jerat Bandar Judol, Ini Penjelasan Pakar",Fakta,Kompas Nasional
Cerita Eks Pegawai Kemenag Diperintah Ambil Amplop Berisi Uang dari PIHK,Fakta,Kompas Nasional
"Sidang Korupsi Kuota Haji, Terungkap Nama Jemaah Ditandai 'Ajudan Gus Men'",Fakta,Kompas Nasional
"KPK Sebut Fahd El Fouz Residivis Korupsi, Hukumannya Bisa Diperberat",Fakta,Kompas Nasional
"Dirut Summarecon Jadi Tersangka Suap, KPK: Persoalan Berulang",Fakta,Kompas Nasional
Amnesty International Dorong Investigasi Kecelakaan Kapal Virgo Transport 8,Fakta,Kompas Nasional
"Amnesty International Soroti Kecelakaan Kapal Virgo Transport 8, Sebut Sebagai Tragedi Kemanusiaan",Fakta,Kompas Nasional
Qodari Sebut Suahasil Nazara Jadi Menkeu karena Pengalaman dan Rekam Jejaknya,Fakta,Kompas Nasional
Eks Pegawai Kemenag Cerita Diperintah Rekap Calon Jemaah Haji Penerima Kuota Tambahan,Fakta,Kompas Nasional
"Dirut Summarecon Hanya Sanggupi Fee Rp 1,5 Miliar dari Permintaan Rp 2 M",Fakta,Kompas Nasional
"BAKN DPR RI Terima Kunjungan Banggar Lumajang, Bahas LHP BPK hingga Beban Gaji P3K",Fakta,Kompas Nasional
Mendagri Imbau Pemda Berhati-hati Terbitkan Obligasi Daerah,Fakta,Kompas Nasional
KPK Ungkap Peran Fahd Arafiq dalam Kasus Suap Kementerian ATR/BPN,Fakta,Kompas Nasional
"Orang Kepercayaan Menteri ATR Nusron Wahid Diduga Terima ""Uang Pengurusan"" Miliaran Rupiah",Fakta,Kompas Nasional
Klarifikasi Kombes Fahrurozi Usai Dituduh Lakukan Penipuan Investasi Tambang Emas di Sulut,Fakta,Kompas Nasional
"Duduk Perkara Kasus Dirut Summarecon, Suap Orang Kepercayaan Menteri ATR/BPN Rp 1,5 M",Fakta,Kompas Nasional
Dirut Summarecon Diduga Suap Orang Kepercayaan Menteri ATR/BPN untuk Buka Blokir HGB di Bogor,Fakta,Kompas Nasional
"Dukung Pendidikan Gratis Anak Miskin Ekstrem, Mensos Gus Ipul Inspeksi Sekolah Rakyat Seluas 7,6 Hektar di Makassar",Fakta,Kompas Nasional
"4 Orang Kepercayaan Menteri ATR/BPN Nusron Wahid Jadi Tersangka Korupsi, Ini Perannya",Fakta,Kompas Nasional
"Penampakan Uang Sitaan KPK Rp 106,3 Miliar Dalam Kasus Suap Kementerian ATR/BPN",Fakta,Kompas Nasional
"KPK Sita Rp 106,3 Miliar Saat OTT Kasus Suap HGB Kementerian ATR/BPN",Fakta,Kompas Nasional
Mendagri Tegaskan Reforma Agraria untuk Kepentingan Rakyat,Fakta,Kompas Nasional
Yaqut Tegur Bekas Anak Buah di Sidang: Asumsi Tipis Bedanya dengan Fitnah,Fakta,Kompas Nasional
"BREAKING NEWS! KPK Tetapkan 8 Tersangka Korupsi HGB: Dirjen ATR/BPN, Orang Kepercayaan Menteri, hingga Bos Summarecon",Fakta,Kompas Nasional
"Elite Parpol Sudah Bertemu Bahas RUU Pemilu, Opsi Ambang Batas 4-5 Persen Menguat",Fakta,Kompas Nasional
BMKG Temukan Indikasi Likuefaksi di Nagekeo Usai Gempa Flores NTT,Fakta,Kompas Nasional
"Fahd Arafiq ""Hattrick"" Terjerat Korupsi, Terakhir Kasus ATR/BPN",Fakta,Kompas Nasional
"Muncul Usulan Pembentukan Badan Reforma Agraria Nasional, Apa Tugasnya?",Fakta,Kompas Nasional
"Antisipasi Kekeringan, BNPB Siapkan Modifikasi Cuaca hingga Distribusi Air",Fakta,Kompas Nasional
"Singgung OTT KPK, Anggota DPR Soroti Ego Sektoral di ATR/BPN yang Bikin Birokrasi Mandek",Fakta,Kompas Nasional
KPK Tahan Dirjen ATR/BPN hingga Presdir Summarecon Usai OTT Kasus HGB,Fakta,Kompas Nasional
Gaspol Hari Ini: AHY Kawan atau Lawan Prabowo?,Fakta,Kompas Nasional
Mendagri Ingatkan Pemda Hati-hati Terbitkan Obligasi,Fakta,Kompas Nasional
"WN China Berburu Penyu di Raja Ampat, Imigrasi: WNA Berbuat Sesuka Hati Tak Akan Dibiarkan",Fakta,Kompas Nasional
OTT Kementerian ATR/BPN Dinilai Harus Jadi Momentum Berantas Mafia Tanah,Fakta,Kompas Nasional
Anggota DPR Minta Desil Tak Jadi Penentu Tunggal Penerima Bansos-KIP Kuliah,Fakta,Kompas Nasional
Pemerintah Mulai Kaji Rencana Pembentukan BRAN,Fakta,Kompas Nasional
BMKG Prediksi Gempa Susulan di NTT Masih Berlangsung hingga 4-6 Bulan,Fakta,Kompas Nasional
"Asap Karhutla Cemari Kalimantan hingga Papua, Warga Diimbau Waspada",Fakta,Kompas Nasional
Kejagung Sita 38 Aset Tanah dan Bangunan Senilai Rp 846 Miliar di Kasus Febrie Adriansyah,Fakta,Kompas Nasional
Kementan Jamin Produksi Pangan Aman hingga Akhir Tahun meski Banyak Kekeringan,Fakta,Kompas Nasional
"Usia Kapal Virgo 39 Tahun Jadi Sorotan, Apakah Pengaruhi Kecelakaan?",Fakta,Kompas Nasional
Gubernur Jateng Serahkan Kasus 216 Anak Keracunan MBG ke Satgas Pemerintah Pusat,Fakta,Kompas Nasional
"Penyidikan Kasus Eks Jampidsus Febrie Rampung, Kejagung Segera Limpahkan ke Tahap Penuntutan",Fakta,Kompas Nasional
"Judi Online Diusulkan Masuk RUU Perampasan Aset, Seberapa Urgen?",Fakta,Kompas Nasional
Kejagung Sebut TPPU Febrie Adriansyah Terkait Pemerasan di Kasus Jiwasraya-Asabri,Fakta,Kompas Nasional
Legislator Desak KPK Bongkar Semua yang Terlibat Korupsi Pengurusan HGB di Kementerian ATR/BPN,Fakta,Kompas Nasional
"BMKG Sebut Gempa Susulan di NTT Mulai Luruh, Tak Ada yang di Atas Magnitudo 5",Fakta,Kompas Nasional
BNPB Ungkap 94 Korban Gempa NTT Meninggal di Pengungsian,Fakta,Kompas Nasional
"Jika Judi Online Masuk RUU Perampasan Aset, Siapa yang Dibidik?",Fakta,Kompas Nasional
"Kejagung Gelar Rapat dengan Polri hingga KPK soal Kasus Febrie, Apa yang Dibahas?",Fakta,Kompas Nasional
"319 Hektar Lahan di Kaltim Belum Padam dari Karhutla, Terutama di Kawasan IKN",Fakta,Kompas Nasional
"Ada 15.722 Gempa Susulan dalam Sebulan Usai Gempa M 7,7 di NTT",Fakta,Kompas Nasional
